Time,Hs,Tp,Dir
5/8/2015 18:00,0.602183044,3.671443939,78.33174133
5/8/2015 19:00,0.63061589,3.597362518,71.59262085
5/8/2015 20:00,0.689152241,3.565517426,64.74691772
5/8/2015 21:00,0.774382353,3.605579376,58.88113403
5/8/2015 22:00,0.854930758,3.705352783,55.19120789
5/8/2015 23:00,0.94758594,3.823770523,54.23466492
5/9/2015 0:00,1.030008316,3.956029892,54.86972046
5/9/2015 1:00,1.116156578,4.125417709,56.89529419
5/9/2015 2:00,1.119734764,4.237586975,58.978302
5/9/2015 3:00,1.072444916,4.303544998,61.32397461
5/9/2015 4:00,1.000294685,4.313482285,64.21392822
5/9/2015 5:00,0.931475759,4.279734612,68.21615601
5/9/2015 6:00,0.873485029,4.238518715,72.1889801
5/9/2015 7:00,0.81736654,4.221029282,74.13160706
5/9/2015 8:00,0.768590808,4.192809105,75.4186554
5/9/2015 9:00,0.727336466,4.14499855,76.63545227
5/9/2015 10:00,0.685354829,4.109893799,77.69766235
5/9/2015 11:00,0.664692342,4.036836624,79.2774353
5/9/2015 12:00,0.646565139,3.940350533,80.95202637
5/9/2015 13:00,0.633633435,3.837809563,82.65274048
5/9/2015 14:00,0.63150835,3.730219841,85.01672363
5/9/2015 15:00,0.637612581,3.643194199,86.75126648
5/9/2015 16:00,0.620017707,3.623793602,85.88168335
5/9/2015 17:00,0.603466332,3.635970116,83.07940674
5/9/2015 18:00,0.599698484,3.618027687,78.46903992
5/9/2015 19:00,0.630401373,3.581063271,72.73814392
5/9/2015 20:00,0.689687192,3.580135345,66.95420837
5/9/2015 21:00,0.768909574,3.63215065,61.52400208
5/9/2015 22:00,0.828916013,3.721483231,56.97132874
5/9/2015 23:00,0.906039357,3.822954178,55.65960693
5/10/2015 0:00,1.004743576,3.943784714,56.17805481
5/10/2015 1:00,1.099256516,4.082212448,57.86804199
5/10/2015 2:00,1.145053864,4.20882988,60.7354126
5/10/2015 3:00,1.129829407,4.281014442,65.07862854
5/10/2015 4:00,1.08796978,4.266181946,71.9160614
5/10/2015 5:00,1.056427956,4.238868713,79.21296692
5/10/2015 6:00,1.004368782,4.216663361,83.92297363
5/10/2015 7:00,0.941763818,4.213699341,85.75694275
5/10/2015 8:00,0.875741959,4.21692276,85.7354126
5/10/2015 9:00,0.826604545,4.177764893,86.42025757
5/10/2015 10:00,0.776007473,4.149626732,87.67739868
5/10/2015 11:00,0.74976933,4.082941055,89.38510132
5/10/2015 12:00,0.733357012,3.987341881,91.40785217
5/10/2015 13:00,0.730346859,3.882604599,94.17619324
5/10/2015 14:00,0.734504282,3.808227539,96.53825378
5/10/2015 15:00,0.734081447,3.760601997,97.65913391
5/10/2015 16:00,0.707663715,3.754907608,97.22335815
5/10/2015 17:00,0.652824163,3.789396286,94.34616089
5/10/2015 18:00,0.612653434,3.786754608,89.41897583
5/10/2015 19:00,0.611613333,3.718432426,82.44160461
5/10/2015 20:00,0.653511524,3.65914917,74.87194824
5/10/2015 21:00,0.691109955,3.587673187,68.71290588
5/10/2015 22:00,0.780953169,3.692358971,63.62770081
5/10/2015 23:00,0.894813299,3.854911804,60.25761414
5/11/2015 0:00,1.023143768,4.042127609,60.11128235
5/11/2015 1:00,1.16350174,4.271032333,64.65133667
5/11/2015 2:00,1.185425758,4.336413383,73.52822876
5/11/2015 3:00,1.188316345,4.312019348,82.83711243
5/11/2015 4:00,1.17004776,4.326709747,87.93432617
5/11/2015 5:00,1.132430077,4.336042404,90.64703369
5/11/2015 6:00,1.092254639,4.328429222,92.43161011
5/11/2015 7:00,1.062614441,4.292243004,94.44790649
5/11/2015 8:00,1.034639359,4.246453285,96.63972473
5/11/2015 9:00,0.99251312,4.208999634,98.24758911
5/11/2015 10:00,0.895695269,4.239027023,97.23042297
5/11/2015 11:00,0.827792227,4.200933456,96.82687378
5/11/2015 12:00,0.777972281,4.12623024,96.79512024
5/11/2015 13:00,0.738508642,4.037508011,96.9410553
5/11/2015 14:00,0.710449219,3.940093994,97.74967957
5/11/2015 15:00,0.684857666,3.860074043,98.09022522
5/11/2015 16:00,0.652180851,3.801804543,97.12927246
5/11/2015 17:00,0.618216157,3.759165764,93.97789001
5/11/2015 18:00,0.602671683,3.704689026,88.18714905
5/11/2015 19:00,0.629464209,3.615796089,79.30075073
5/11/2015 20:00,0.720913291,3.572424889,70.01609802
5/11/2015 21:00,0.873864293,3.664843559,63.19207764
5/11/2015 22:00,0.994237423,3.859323502,57.58079529
5/11/2015 23:00,1.121315002,4.055474281,56.21739197
5/12/2015 0:00,1.215274811,4.241990089,56.84082031
5/12/2015 1:00,1.264897346,4.411653519,58.81048584
5/12/2015 2:00,1.242531776,4.514541626,61.61941528
5/12/2015 3:00,1.18640995,4.53753376,65.81086731
5/12/2015 4:00,1.139655113,4.495746613,71.81103516
5/12/2015 5:00,1.115234375,4.424923897,78.00418091
5/12/2015 6:00,1.08675766,4.378071785,82.07235718
5/12/2015 7:00,1.027072906,4.386983871,82.64788818
5/12/2015 8:00,0.961013317,4.386347771,82.37353516
5/12/2015 9:00,0.905063212,4.350234985,82.56469727
5/12/2015 10:00,0.838295221,4.346487999,81.98388672
5/12/2015 11:00,0.786548615,4.294150352,81.73774719
5/12/2015 12:00,0.735227466,4.254112244,80.71635437
5/12/2015 13:00,0.687378347,4.221802711,79.10487366
5/12/2015 14:00,0.651138544,4.156722069,77.88648987
5/12/2015 15:00,0.618543804,4.11447525,76.08859253
5/12/2015 16:00,0.59133482,4.071106911,73.39038086
5/12/2015 17:00,0.592516959,3.931739807,68.74403381
5/12/2015 18:00,0.645792544,3.729003906,62.35440063
5/12/2015 19:00,0.740235686,3.638791084,56.02426147
5/12/2015 20:00,0.86279434,3.688236237,52.16397095
5/12/2015 21:00,1.005477905,3.834218979,50.81300354
5/12/2015 22:00,1.105189323,3.99656868,50.74066162
5/12/2015 23:00,1.196680069,4.132838249,53.82369995
5/13/2015 0:00,1.231748581,4.233606339,55.92286682
5/13/2015 1:00,1.202458382,4.292578697,57.64437866
5/13/2015 2:00,1.172665596,4.304846764,60.03198242
5/13/2015 3:00,1.138263702,4.304297447,61.79530334
5/13/2015 4:00,1.094136238,4.315735817,62.70199585
5/13/2015 5:00,1.046191216,4.307078362,63.61080933
5/13/2015 6:00,0.993230164,4.283568382,64.83969116
5/13/2015 7:00,0.926680446,4.259068489,65.72872925
5/13/2015 8:00,0.852878034,4.253168106,65.64663696
5/13/2015 9:00,0.786034346,4.251775742,65.17250061
5/13/2015 10:00,0.727016807,4.256827354,64.97831726
5/13/2015 11:00,0.683344603,4.234181404,65.30999756
5/13/2015 12:00,0.649261594,4.200922966,65.85894775
5/13/2015 13:00,0.623031735,4.156876564,66.7580719
